"DATAFLOW","LAST.UPDATE","freq","frequenc","deg_urb","sex","age","unit","geo","TIME_PERIOD","OBS_VALUE","OBS_FLAG"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","DK",2019,34.8,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","EE",2014,32.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","EE",2019,44.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","EL",2014,57.6,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","EL",2019,28.3,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","ES",2014,38.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","ES",2019,33.4,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","EU27_2020",2019,44.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","EU28",2014,40.6,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","FI",2014,NA,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","FR",2019,55.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","HR",2014,16.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","HR",2019,33.4,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","HU",2014,23.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","HU",2019,37.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","IE",2014,28.6,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","IE",2019,50.3,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","IS",2014,NA,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","IS",2019,43.1,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","IT",2014,45.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","IT",2019,52.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","LT",2014,32.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","LT",2019,17.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","LU",2014,54.1,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","LU",2019,60.3,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","LV",2014,23.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","LV",2019,22.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","MT",2014,NA,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","MT",2019,NA,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","NL",2019,79.1,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","NO",2014,35,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","NO",2019,26.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","PL",2014,28.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","PL",2019,33.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","PT",2014,46.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","PT",2019,38.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","RO",2014,35.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","RO",2019,38.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","RS",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","SE",2014,38.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","SE",2019,39,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","SI",2014,33.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","SI",2019,39.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","SK",2014,22.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","SK",2019,37.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","TR",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-29","PC","UK",2014,40.2,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","AT",2014,46.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","AT",2019,53.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","BE",2014,39,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","BE",2019,69.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","BG",2014,32.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","BG",2019,32.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","CY",2014,21.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","CY",2019,24.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","CZ",2014,48.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","CZ",2019,43.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","DE",2014,55.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","DE",2019,44.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","DK",2014,43.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","DK",2019,37.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","EE",2014,35.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","EE",2019,44.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","EL",2014,51,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","EL",2019,32.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","ES",2014,38.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","ES",2019,35.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","EU27_2020",2014,40,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","EU27_2020",2019,43.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","EU28",2014,40.7,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","FI",2014,40.3,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","FR",2019,56.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","HR",2014,20.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","HR",2019,32.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","HU",2014,22,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","HU",2019,32.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","IE",2014,32.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","IE",2019,41,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","IS",2014,35,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","IS",2019,17.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","IT",2014,47.7,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","IT",2019,54.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","LT",2014,34.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","LT",2019,17.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","LU",2014,54.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","LU",2019,65.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","LV",2014,21.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","LV",2019,17.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","MT",2014,61.5,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","MT",2019,NA,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","NL",2019,73.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","NO",2014,26.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","NO",2019,31.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","PL",2014,27.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","PL",2019,32.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","PT",2014,45.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","PT",2019,37.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","RO",2014,32.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","RO",2019,37.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","RS",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","SE",2014,43.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","SE",2019,41,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","SI",2014,38.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","SI",2019,37.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","SK",2014,24.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","SK",2019,36,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","TR",2019,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-34","PC","UK",2014,50.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","AT",2014,45.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","BE",2014,48,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","BG",2014,35,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","CY",2014,26.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","CZ",2014,48.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","DE",2014,49.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","DK",2014,50.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","EE",2014,31.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","EL",2014,36.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","ES",2014,29.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","EU27_2020",2014,37.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","EU28",2014,38.6,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","FI",2014,49.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","HR",2014,22.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","HU",2014,24.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","IE",2014,45.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","IS",2014,27.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","IT",2014,37.9,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","LT",2014,28.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","LU",2014,52,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","LV",2014,22.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","MT",2014,29.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","NO",2014,34.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","PL",2014,24.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","PT",2014,26.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","RO",2014,35.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","SE",2014,47.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","SI",2014,36.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","SK",2014,28.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","TR",2014,0,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y25-64","PC","UK",2014,55.2,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","AT",2014,43.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","AT",2019,52.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","BE",2014,62.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","BE",2019,74,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","BG",2014,43.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","BG",2019,34.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","CY",2014,31.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","CY",2019,26.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","CZ",2014,46.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","CZ",2019,56.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","DE",2014,46.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","DE",2019,42.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","DK",2014,52,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","DK",2019,43.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","EE",2014,39.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","EE",2019,44.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","EL",2014,31.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","EL",2019,44,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","ES",2014,34.3,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","ES",2019,29.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","EU27_2020",2014,38.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","EU27_2020",2019,43.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","EU28",2014,39.2,"e"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","FI",2014,50.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","FR",2019,58.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","HR",2014,24.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","HR",2019,37.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","HU",2014,24.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","HU",2019,26.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","IE",2014,43.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","IE",2019,40.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","IS",2014,19.6,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","IS",2019,34.8,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","IT",2014,42.2,"d"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","IT",2019,46.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","LT",2014,30.4,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","LT",2019,29.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","LU",2014,50.7,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","LU",2019,58.6,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","LV",2014,23.9,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","LV",2019,21.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","MT",2014,25,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","MT",2019,NA,"u"
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","NL",2019,53.5,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","NO",2014,32.1,""
"ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","WEEK","DEG3","M","Y35-44","PC","NO",2019,25.9,""
